Bin Id,Bin Id,dereplication,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,QC,final_quality_assessment,gtdbtk_classify,note,,,,
H32R202um_2022HA_B0015.fasta,H32R202um_2022HA_B0015,yes,k__Bacteria (UID2565),2921,152,93,47,105,0,0,0,0,59.04,0,0,59.04,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__2-02-FULL-51-18;s__,.,,,,
H41R202um_2022HA_B0094.fasta,H41R202um_2022HA_B0094,yes,k__Bacteria (UID1452),924,151,101,48,103,0,0,0,0,58.99,0,0,58.99,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__;s__,.,,,,
H43-bin188_1-contigs.fasta,H43-bin188_1-contigs,yes,k__Bacteria (UID1453),901,171,117,54,116,1,0,0,0,58.97,0.43,100,56.82,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__XYD2-FULL-39-9;s__,.,,,,
H51-bin272_1-contigs.fasta,H51-bin272_1-contigs,yes,c__Betaproteobacteria (UID3959),235,413,209,174,234,5,0,0,0,58.95,0.93,20,54.3,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H41R201um_2022_B0087.fasta,H41R201um_2022_B0087,yes,k__Bacteria (UID203),5449,104,58,38,65,1,0,0,0,58.94,0.16,0,58.14,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__1-14-0-10-45-20;s__,.,,,,
H43-bin034_1-contigs.fasta,H43-bin034_1-contigs,yes,k__Bacteria (UID203),5449,104,58,42,62,0,0,0,0,58.91,0,0,58.91,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__;f__;g__;s__,.,,,,
H43-bin211_1-contigs.fasta,H43-bin211_1-contigs,yes,k__Bacteria (UID1452),924,151,101,48,102,1,0,0,0,58.88,0.99,0,53.93,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__UBA12028;g__;s__,.,,,,
H41-bin100_1-contigs.fasta,H41-bin100_1-contigs,yes,k__Bacteria (UID1453),901,171,117,56,115,0,0,0,0,58.87,0,0,58.87,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9988;g__;s__,.,,,,
H32R102um_2022HA_B0030.fasta,H32R102um_2022HA_B0030,yes,k__Archaea (UID2),207,149,107,58,90,1,0,0,0,58.85,0.93,0,54.2,medium,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__GW2011-AR10;g__;s__,.,,,,
H41-bin195_1-contigs.fasta,H41-bin195_1-contigs,yes,k__Bacteria (UID2565),2921,149,91,49,98,2,0,0,0,58.84,1.16,0,53.04,medium,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__Brocadiaceae;g__XYD2-FULL-41-16;s__,.,,,,
H14R302um_2022HA_B0058.fasta,H14R302um_2022HA_B0058,yes,k__Bacteria (UID2495),2993,143,89,46,96,1,0,0,0,58.82,1.12,0,53.22,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__WO2-41-13;f__H02-45-28;g__HO2-45-28;s__,.,,,,
H52-bin126_1-contigs.fasta,H52-bin126_1-contigs,yes,k__Archaea (UID2),207,149,107,54,95,0,0,0,0,58.81,0,0,58.81,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__;s__,.,,,,
H41-bin287_1-contigs.fasta,H41-bin287_1-contigs,yes,k__Bacteria (UID1452),924,151,101,47,102,2,0,0,0,58.8,0.2,0,57.8,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__UBA10169;g__;s__,.,,,,
H43-bin084_1-contigs.fasta,H43-bin084_1-contigs,yes,k__Archaea (UID2),207,149,107,51,97,1,0,0,0,58.8,0.47,100,56.45,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__;s__,.,,,,
H43-bin229_1-contigs.fasta,H43-bin229_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,55,87,1,0,0,0,58.79,1.12,0,53.19,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__BM507;f__GWE2-39-37;g__;s__,.,,,,
H43-bin105_1-contigs.fasta,H43-bin105_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,47,96,0,0,0,0,58.73,0,0,58.73,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__;s__,.,,,,
H53R202um_2022HA_B0118.fasta,H53R202um_2022HA_B0118,yes,k__Bacteria (UID1452),924,151,101,53,97,1,0,0,0,58.72,0.5,0,56.22,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__GWA2-46-9;f__;g__;s__,.,,,,
H51-bin095_1-contigs.fasta,H51-bin095_1-contigs,yes,k__Bacteria (UID1452),924,151,101,47,104,0,0,0,0,58.71,0,0,58.71,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__1-14-0-10-40-38;g__;s__,.,,,,
H14R102um_2022HA_B0017.fasta,H14R102um_2022HA_B0017,yes,k__Bacteria (UID1452),924,151,101,48,98,5,0,0,0,58.66,1.32,40,52.06,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__UBA1568;s__,.,,,,
H51-bin076_1-contigs.fasta,H51-bin076_1-contigs,yes,k__Archaea (UID2),207,149,107,51,97,1,0,0,0,58.64,0.93,100,53.99,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GCA-2688095;g__GCA-2688095;s__,.,,,,
H53R202um_2022HA_B0082.fasta,H53R202um_2022HA_B0082,yes,k__Bacteria (UID2495),2993,143,89,47,94,2,0,0,0,58.6,1.23,50,52.45,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__XYD2-FULL-39-9;s__,.,,,,
H32-bin003-contigs.fasta,H32-bin003-contigs,yes,k__Bacteria (UID1452),924,161,108,54,107,0,0,0,0,58.58,0,0,58.58,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__;f__;g__;s__,.,,,,
H32R102um_2022HA_B0109.fasta,H32R102um_2022HA_B0109,yes,k__Bacteria (UID2495),2993,143,89,49,92,2,0,0,0,58.47,1.23,0,52.32,medium,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__UBA9628;s__,.,,,,
H51-bin038_1-contigs.fasta,H51-bin038_1-contigs,yes,k__Bacteria (UID1452),924,151,101,46,105,0,0,0,0,58.38,0,0,58.38,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__Staskawiczbacteraceae;g__;s__,.,,,,
H51-bin046_1-contigs.fasta,H51-bin046_1-contigs,yes,k__Bacteria (UID1452),924,160,109,52,108,0,0,0,0,58.38,0,0,58.38,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__IGHO2-01-FULL-4-A;g__;s__,.,,,,
H32R101um_2022_B0087.fasta,H32R101um_2022_B0087,yes,k__Bacteria (UID3187),2258,181,110,57,123,1,0,0,0,58.36,0.91,100,53.81,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__UBA1546;s__,.,,,,
H51-bin321_1-contigs.fasta,H51-bin321_1-contigs,yes,k__Bacteria (UID1452),924,151,101,53,97,1,0,0,0,58.31,0.2,100,57.31,medium,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__;s__,.,,,,
H51R302um_2022_B0074.fasta,H51R302um_2022_B0074,yes,k__Bacteria (UID203),5449,104,58,60,44,0,0,0,0,58.23,0,0,58.23,medium,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__;s__,.,,,,
H51-bin047_1-contigs.fasta,H51-bin047_1-contigs,yes,k__Bacteria (UID1452),924,151,101,47,104,0,0,0,0,58.22,0,0,58.22,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__1-14-0-10-40-38;g__;s__,.,,,,
H51-bin065_1-contigs.fasta,H51-bin065_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,53,90,0,0,0,0,58.21,0,0,58.21,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__GWC2-36-17_A;f__UBA10092;g__GWA1-42-19;s__,.,,,,
H51R101um_2022_B0054.fasta,H51R101um_2022_B0054,yes,k__Bacteria (UID203),5449,104,58,33,71,0,0,0,0,58.2,0,0,58.2,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517;g__GWB1-39-10;s__,.,,,,
H43-bin045_1-contigs.fasta,H43-bin045_1-contigs,yes,k__Bacteria (UID1452),924,151,101,56,93,2,0,0,0,58.13,0.61,50,55.08,medium,d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__2-01-FULL-50-11;g__;s__,.,,,,
H51-bin085_1-contigs.fasta,H51-bin085_1-contigs,yes,k__Bacteria (UID1452),924,151,101,56,95,0,0,0,0,58.09,0,0,58.09,medium,d__Bacteria;p__Patescibacteria;c__UBA1384;o__2-12-FULL-50-11;f__2-12-FULL-50-11;g__;s__,.,,,,
H32R302um_2022HA_B0056.fasta,H32R302um_2022HA_B0056,yes,k__Bacteria (UID2565),2921,152,93,44,108,0,0,0,0,58.08,0,0,58.08,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__O2-FULL-52-10;s__,.,,,,
H51-bin211_1-contigs.fasta,H51-bin211_1-contigs,yes,k__Archaea (UID2),207,149,107,58,91,0,0,0,0,58.03,0,0,58.03,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA10216;g__UBA10216;s__,.,,,,
H52R102um_2022_B0050.fasta,H52R102um_2022_B0050,yes,k__Bacteria (UID1452),924,151,101,51,99,1,0,0,0,58.03,0.5,100,55.53,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__;f__;g__;s__,.,,,,
H51-bin122_1-contigs.fasta,H51-bin122_1-contigs,yes,k__Bacteria (UID1452),924,151,101,51,98,2,0,0,0,57.96,0.22,50,56.86,medium,d__Bacteria;p__Patescibacteria;c__UBA1384;o__2-12-FULL-50-11;f__2-12-FULL-50-11;g__;s__,.,,,,
H51-bin022-contigs.fasta,H51-bin022-contigs,yes,k__Archaea (UID2),207,149,107,67,79,3,0,0,0,57.94,1.4,0,50.94,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__JWKY01;s__,.,,,,
H51-bin225_1-contigs.fasta,H51-bin225_1-contigs,yes,k__Archaea (UID2),207,149,107,53,95,1,0,0,0,57.94,0.31,0,56.39,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__;g__;s__,.,,,,
H41-bin211_1-contigs.fasta,H41-bin211_1-contigs,yes,k__Bacteria (UID1452),924,151,101,48,103,0,0,0,0,57.92,0,0,57.92,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA2591;f__UBA4787;g__4787;s__,.,,,,
H41R202um_2022HA_B0111.fasta,H41R202um_2022HA_B0111,yes,k__Archaea (UID2),207,145,103,60,83,2,0,0,0,57.88,1.05,50,52.63,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__,.,,,,
H41-bin119-contigs.fasta,H41-bin119-contigs,yes,k__Archaea (UID2),207,149,107,55,93,1,0,0,0,57.87,0.07,0,57.52,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR20;g__GW2011-AR20;s__,.,,,,
H51-bin092_1-contigs.fasta,H51-bin092_1-contigs,yes,k__Archaea (UID2),207,149,107,63,86,0,0,0,0,57.87,0,0,57.87,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR20;g__GW2011-AR20;s__,.,,,,
H41R302um_2022HA_B0032.fasta,H41R302um_2022HA_B0032,yes,k__Bacteria (UID203),5449,102,57,62,40,0,0,0,0,57.85,0,0,57.85,medium,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Archangium_A;s__,.,,,,
H43-bin010_1-contigs.fasta,H43-bin010_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,46,97,0,0,0,0,57.84,0,0,57.84,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__GWB1-50-10;g__GCA-2686365;s__,.,,,,
H41R301um_2022_B0078.fasta,H41R301um_2022_B0078,yes,k__Bacteria (UID203),5449,104,58,34,69,1,0,0,0,57.81,0.16,0,57.01,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,.,,,,
H51-bin299_1-contigs.fasta,H51-bin299_1-contigs,yes,k__Bacteria (UID1452),924,163,110,63,98,2,0,0,0,57.78,1.09,50,52.33,medium,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__,.,,,,
H51R202um_2022HA_B0009.fasta,H51R202um_2022HA_B0009,yes,k__Bacteria (UID2495),2993,143,89,52,90,1,0,0,0,57.74,1.12,0,52.14,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__WO2-41-13;f__;g__;s__,.,,,,
H43-bin003_1-contigs.fasta,H43-bin003_1-contigs,yes,k__Archaea (UID2),207,149,107,53,96,0,0,0,0,57.71,0,0,57.71,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__,.,,,,
H32R302um_2022_B0045.fasta,H32R302um_2022_B0045,yes,k__Bacteria (UID203),5449,104,58,35,68,1,0,0,0,57.65,0.16,0,56.85,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__GWC2-37-13;s__,.,,,,
H51R202um_2022HA_B0026.fasta,H51R202um_2022HA_B0026,yes,k__Bacteria (UID1452),924,151,101,61,87,3,0,0,0,57.62,0.43,0,55.47,medium,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__;s__,.,,,,
H14R102um_2022HA_B0012.fasta,H14R102um_2022HA_B0012,yes,k__Bacteria (UID1452),924,161,108,52,108,1,0,0,0,57.57,0.93,0,52.92,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Sungbacterales;f__HO2-52-23;g__;s__,.,,,,
H14R202um_2022HA_B0026.fasta,H14R202um_2022HA_B0026,yes,k__Bacteria (UID2565),2921,152,93,73,78,1,0,0,0,57.57,1.08,0,52.17,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__;s__,.,,,,
H32R102um_2022HA_B0134.fasta,H32R102um_2022HA_B0134,yes,k__Bacteria (UID203),5449,104,58,33,68,3,0,0,0,57.55,1.18,0,51.65,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__UBA10103;s__,.,,,,
H32R102um_2022HA_B0090.fasta,H32R102um_2022HA_B0090,yes,k__Bacteria (UID203),5449,104,58,39,61,4,0,0,0,57.51,1.33,0,50.86,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__UBA10103;s__,.,,,,
H51R301um_2022_B0097.fasta,H51R301um_2022_B0097,yes,k__Bacteria (UID1452),924,151,101,51,100,0,0,0,0,57.47,0,0,57.47,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__UBA927;s__,.,,,,
H32-bin112_1-contigs.fasta,H32-bin112_1-contigs,yes,o__Rhodospirillales (UID3754),63,336,201,131,197,8,0,0,0,57.44,1.42,37.5,50.34,medium,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__2-12-FULL-67-15;g__2-12-FULL-67-15;s__,.,,,,
H43-bin109_1-contigs.fasta,H43-bin109_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,45,98,0,0,0,0,57.44,0,0,57.44,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__UBA9973;s__,.,,,,
H41R202um_2022_B0088.fasta,H41R202um_2022_B0088,yes,k__Bacteria (UID2565),2921,152,93,69,83,0,0,0,0,57.43,0,0,57.43,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__;s__,.,,,,
H53R202um_2022HA_B0089.fasta,H53R202um_2022HA_B0089,yes,k__Bacteria (UID1452),924,160,109,54,106,0,0,0,0,57.42,0,0,57.42,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__2-12-FULL-60-25;g__;s__,.,,,,
H32R102um_2022_B0054.fasta,H32R102um_2022_B0054,yes,k__Archaea (UID2),207,145,103,66,78,1,0,0,0,57.4,0.97,0,52.55,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__,.,,,,
H14R102um_2022HA_B0071.fasta,H14R102um_2022HA_B0071,yes,k__Bacteria (UID2565),2921,152,93,58,94,0,0,0,0,57.36,0,0,57.36,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__UBA10015;s__,.,,,,
H14R202um_2022HA_B0057.fasta,H14R202um_2022HA_B0057,yes,k__Bacteria (UID3187),2258,182,112,76,106,0,0,0,0,57.25,0,0,57.25,medium,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__;f__;g__;s__,.,,,,
H32R202um_2022_B0089.fasta,H32R202um_2022_B0089,yes,k__Bacteria (UID203),5449,104,58,31,72,1,0,0,0,57.2,0.16,100,56.4,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__21-14-all-36-13;g__;s__,.,,,,
H14-bin055_1-contigs.fasta,H14-bin055_1-contigs,yes,c__Deltaproteobacteria (UID3216),83,247,155,96,149,2,0,0,0,57.18,1.29,0,50.73,medium,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__UBA9968;s__,.,,,,
H41-bin171-contigs.fasta,H41-bin171-contigs,yes,k__Bacteria (UID3187),2258,181,110,66,113,2,0,0,0,57.17,1.09,50,51.72,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__UBA1546;s__,.,,,,
H51R202um_2022_B0024.fasta,H51R202um_2022_B0024,yes,k__Bacteria (UID2565),2921,152,93,49,102,1,0,0,0,57.16,1.08,0,51.76,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__UBA10015;s__,.,,,,
H32-bin125_1-contigs.fasta,H32-bin125_1-contigs,yes,k__Archaea (UID2),207,149,107,56,90,3,0,0,0,57.11,1.09,0,51.66,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA10216;g__UBA10216;s__,.,,,,
H32-bin104_1-contigs.fasta,H32-bin104_1-contigs,yes,k__Archaea (UID2),207,145,103,61,82,2,0,0,0,57.05,0.32,100,55.45,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__UBA8516;s__,.,,,,
H43-bin113_1-contigs.fasta,H43-bin113_1-contigs,yes,k__Bacteria (UID1452),924,151,101,50,101,0,0,0,0,57.01,0,0,57.01,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__MFJZ01;s__,.,,,,
H51-bin336_1-contigs.fasta,H51-bin336_1-contigs,yes,k__Bacteria (UID2565),2921,152,93,61,90,1,0,0,0,56.96,1.08,0,51.56,medium,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__GCA-2746185;g__;s__,.,,,,
H43-bin082_1-contigs.fasta,H43-bin082_1-contigs,yes,k__Archaea (UID2),207,149,107,65,84,0,0,0,0,56.93,0,0,56.93,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__,.,,,,
H14R102um_2022HA_B0006.fasta,H14R102um_2022HA_B0006,yes,k__Bacteria (UID1452),924,151,101,48,103,0,0,0,0,56.9,0,0,56.9,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__;g__;s__,.,,,,
H41R201um_2022_B0070.fasta,H41R201um_2022_B0070,yes,k__Bacteria (UID1453),901,171,117,59,112,0,0,0,0,56.89,0,0,56.89,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Zambryskibacteraceae;g__;s__,.,,,,
H43-bin025_1-contigs.fasta,H43-bin025_1-contigs,yes,k__Bacteria (UID1453),901,171,117,69,101,1,0,0,0,56.82,0.17,100,55.97,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__GWA1-54-10;s__,.,,,,
H53R302um_2022HA_B0042.fasta,H53R302um_2022HA_B0042,yes,k__Bacteria (UID1453),901,171,117,70,101,0,0,0,0,56.82,0,0,56.82,medium,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA11373;g__UBA11373;s__,.,,,,
H53R202um_2022_B0102.fasta,H53R202um_2022_B0102,yes,k__Bacteria (UID203),5449,104,58,37,66,1,0,0,0,56.79,0.16,0,55.99,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__;f__;g__;s__,.,,,,
H41R302um_2022HA_B0102.fasta,H41R302um_2022HA_B0102,yes,k__Bacteria (UID2495),2993,147,91,55,92,0,0,0,0,56.77,0,0,56.77,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__GCA-002753745;g__;s__,.,,,,
H41R302um_2022_B0023.fasta,H41R302um_2022_B0023,yes,k__Bacteria (UID1452),924,151,101,57,93,1,0,0,0,56.76,0.17,0,55.91,medium,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__RBG-16-64-32;s__,.,,,,
H32R102um_2022_B0093.fasta,H32R102um_2022_B0093,yes,k__Bacteria (UID203),5449,104,58,31,72,1,0,0,0,56.71,0.86,100,52.41,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA11359_A;g__2-02-FULL-44-35;s__,.,,,,
H41R202um_2022HA_B0120.fasta,H41R202um_2022HA_B0120,yes,k__Bacteria (UID3187),2258,181,110,59,122,0,0,0,0,56.71,0,0,56.71,medium,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__UBA1546;s__,.,,,,
H53R102um_2022_B0038.fasta,H53R102um_2022_B0038,yes,c__Deltaproteobacteria (UID3216),83,247,155,100,144,3,0,0,0,56.7,1.33,33.33,50.05,medium,d__Bacteria;p__Desulfobacterota;c__;o__;f__;g__;s__,.,,,,
H14R202um_2022HA_B0087.fasta,H14R202um_2022HA_B0087,yes,k__Bacteria (UID2569),434,278,186,121,157,0,0,0,0,56.65,0,0,56.65,medium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-2746335;g__;s__,.,,,,
H52-bin085_1-contigs.fasta,H52-bin085_1-contigs,yes,k__Bacteria (UID1452),924,151,101,61,89,1,0,0,0,56.6,0.99,0,51.65,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__LOWO2-01-FULL-3;g__;s__,.,,,,
H43-bin063_1-contigs.fasta,H43-bin063_1-contigs,yes,k__Bacteria (UID203),5449,104,58,33,69,2,0,0,0,56.56,0.31,100,55.01,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__C7867-001;s__,.,,,,
H51R202um_2022HA_B0001.fasta,H51R202um_2022HA_B0001,yes,c__Betaproteobacteria (UID3959),235,413,209,159,252,2,0,0,0,56.53,0.36,50,54.73,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H51-bin282_1-contigs.fasta,H51-bin282_1-contigs,yes,k__Bacteria (UID1452),924,151,101,50,100,1,0,0,0,56.49,0.99,0,51.54,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__UBA10003;g__;s__,.,,,,
H53R202um_2022HA_B0097.fasta,H53R202um_2022HA_B0097,yes,k__Bacteria (UID2565),2921,152,93,50,101,1,0,0,0,56.49,0.54,100,53.79,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__UBA10015;s__,.,,,,
H43-bin007_1-contigs.fasta,H43-bin007_1-contigs,yes,k__Archaea (UID2),207,149,107,54,94,1,0,0,0,56.46,0.47,100,54.11,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__UBA73;s__,.,,,,
H51R202um_2022HA_B0018.fasta,H51R202um_2022HA_B0018,yes,k__Bacteria (UID2495),2993,147,91,57,89,1,0,0,0,56.38,1.1,100,50.88,medium,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__;f__;g__;s__,.,,,,
H51R302um_2022_B0011.fasta,H51R302um_2022_B0011,yes,k__Bacteria (UID2565),2921,143,88,55,85,3,0,0,0,56.37,0.31,33.33,54.82,medium,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__2-02-FULL-50-16-A;g__2-12-FULL-52-36;s__,.,,,,
H14R102um_2022HA_B0032.fasta,H14R102um_2022HA_B0032,yes,k__Bacteria (UID1452),924,160,109,55,104,1,0,0,0,56.19,0.46,100,53.89,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__GWA2-44-9;g__;s__,.,,,,
H14R202um_2022HA_B0058.fasta,H14R202um_2022HA_B0058,yes,k__Bacteria (UID1452),924,161,108,55,106,0,0,0,0,56.18,0,0,56.18,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__GWC2-36-17_A;f__UBA10092;g__UBA10092;s__,.,,,,
H41R202um_2022HA_B0042.fasta,H41R202um_2022HA_B0042,yes,k__Bacteria (UID1453),901,171,117,63,108,0,0,0,0,56.17,0,0,56.17,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__2-02-FULL-45-10;s__,.,,,,
H51R201um_2022_B0014.fasta,H51R201um_2022_B0014,yes,k__Archaea (UID2),207,149,107,56,93,0,0,0,0,56.15,0,0,56.15,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__UBA489;g__;s__,.,,,,
H52R301um_2022_B0053.fasta,H52R301um_2022_B0053,yes,k__Bacteria (UID1452),924,151,101,52,99,0,0,0,0,56.15,0,0,56.15,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__Amesbacteraceae;g__GWC2-45-19;s__,.,,,,
